date,asset1,asset2,asset3,asset4,asset5,asset6,asset7,asset8,asset9,bm
1/29/16,0.031630959,0.032021797,,0.024781822,0.032423361,0.027586348,0.025369167,0.02330491,0.028097493,0.025854402
2/1/16,-0.006252838,,0.005173987,-0.000413,0.000564888,-0.003417147,-9.45E-05,0.003002775,-0.000102232,-0.000300054
2/2/16,-0.020664995,-0.022783836,-0.023203444,-0.018713882,-0.024944266,-0.020417614,-0.01929697,-0.018259943,-0.020172044,-0.01955232
2/3/16,0.00472883,0.001521177,0.002438209,0.00533611,,0.009093991,0.005505221,0.00219069,0.012077287,0.00521579
2/4/16,0.004314314,0.004582248,0.006205624,0.00172552,0.004856631,0.004525345,0.002499458,0.000614534,0.004352503,0.0026498
2/5/16,-0.019693749,-0.028703353,-0.029909348,-0.018426796,-0.037967944,-0.012981647,-0.019711584,-0.025994302,-0.015362378,-0.020365622
2/8/16,-0.008006234,-0.016407347,-0.026256684,-0.01406179,-0.025209248,-0.013892202,-0.015608152,-0.017232194,-0.022390962,-0.01566528
2/9/16,-0.007237435,-0.00557493,0.000300187,-0.000455059,-0.003802469,-0.003183571,-0.000983141,0.001105716,-0.005595368,-0.00131486
2/10/16,-0.001058272,-0.000328564,0.006717341,0.000155597,,-0.00205015,0.000548046,0.003004417,-4.54E-05,0.00048503
2/11/16,-0.013823746,-0.009947543,-0.009502509,-0.012114525,-0.00582644,-0.016540875,-0.012446978,-0.008595701,-0.017188983,-0.012267815
2/12/16,0.019778438,0.019201977,0.022028531,0.019623854,0.018593232,0.023121421,0.019735543,0.016576676,0.019487331,0.019697923
2/16/16,0.021319349,0.024530429,0.023623082,,0.027917279,0.01585873,0.017577525,0.019189611,0.018785511,0.018076705
2/17/16,0.010295008,0.015460295,0.01994823,0.016584158,0.020876795,0.015451,0.017087167,0.018617847,0.01640912,0.016969152
2/18/16,-0.001748105,-0.006322959,-0.005436209,-0.004612413,-0.011070851,-0.002393154,-0.004481452,-0.006428879,0.000542881,-0.004614692
2/19/16,0.002702718,0.005297223,0.002913638,0.000119528,0.008013948,-0.001815849,0.000130569,0.00195424,-0.001883405,0.000503493
2/22/16,1.092564309,0.011624195,0.014128345,0.014452795,0.012351423,0.015998835,0.014636555,0.013366341,0.017041943,0.014418494
2/23/16,-0.008912787,-0.009359137,,-0.012394792,-0.00982222,-0.013887012,-0.012112161,-0.01045291,-0.011477111,-0.011913693
2/24/16,0.00769061,0.009877058,0.006437169,0.004491383,0.012149939,0.004048135,0.004691484,0.005291955,0.006183001,0.005066865
2/25/16,0.010872221,0.009427674,0.012349764,0.011591137,0.007933534,0.011956194,0.011696218,0.011452939,0.011647691,0.011531211
2/26/16,0.003791216,0.005614864,0.003819031,-0.001752738,0.007509005,-0.000489254,-0.000848618,-0.001181919,0.00121116,-0.000378877
2/29/16,-0.000944583,-0.003110515,-0.005859767,-0.802971212,-0.005352374,-0.007796796,-0.007475358,-0.007176465,-0.004901825,-0.007156478
3/1/16,0.018757557,,,0.023887115,0.021164773,0.021999857,0.023643143,0.025173309,0.01993101,0.023370279
3/2/16,0.012012596,0.010707009,0.002132349,0.004278752,0.00934967,0.009492009,0.00479535,0.000434732,0.013129765,0.005228205
3/3/16,1.196155981,0.009789538,0.007460652,0.003600932,0.007529141,0.006331501,0.004459582,0.002704561,0.010782403,0.004851818
3/4/16,0.005614335,0.005512474,0.002450688,0.003326191,0.005405091,0.005270569,0.003639138,0.002104,0.006276058,0.003778145
3/7/16,0.012172155,0.011338849,0.000862087,0.000953276,0.010468663,0.005289856,0.001387398,-0.002297657,0.00656829,0.002125584
3/8/16,-0.022716077,-0.023918517,-0.013714699,-0.011055985,-0.025176996,-0.015582945,-0.012052345,-0.008694511,-0.018644334,-0.0129409
3/9/16,0.005418007,0.004684416,0.003705438,0.005226645,0.003912647,0.006096892,,0.004354787,0.006375676,0.005162127
3/10/16,-0.005464506,-0.008152942,-0.00095829,0.000219432,-0.010977287,1.13E-05,-0.000222416,-0.00044201,0.001482311,-0.000807991
3/11/16,0.021338658,0.022385204,0.020149814,0.016675852,0.0234909,0.01811505,0.017181498,0.016297313,0.020560525,0.017563188
3/14/16,-0.005470762,-0.002940348,-0.001314919,-0.001194715,-0.000271397,-0.003178315,-0.001377175,0.000329334,-0.002358643,-0.001492469
3/15/16,-0.011955389,-0.016142195,-0.007147183,-0.001820563,-0.020535313,-0.003092142,-0.002593851,-0.002122527,-0.62614594,-0.00359253
3/16/16,0.008128373,0.007431444,0.007347334,0.005666971,0.006693686,0.005565178,0.006228893,0.006854164,0.011380769,0.006316012
3/17/16,0.01845609,0.015667008,0.00617621,0.006606143,0.012711816,0.009930486,0.006942918,0.00412747,0.011571403,0.007578705
3/18/16,0.007043911,0.00957724,0.007188846,0.004403874,0.012277953,0.004692619,0.004502135,0.004322296,0.002121558,0.004875434
3/21/16,-0.0040353,-0.002793554,,0.000991654,-0.001477442,0.000114971,0.001100504,0.002034572,-0.001159574,0.000813301
3/22/16,-0.002925197,-0.001043733,0.000958713,-0.000723553,0.000945428,-0.001644067,-0.000455066,0.000670013,-0.000128156,-0.000498753
3/23/16,,-0.019660919,-0.008975331,-0.006384337,-0.021010146,-0.008263504,-0.007276684,-0.006344768,-0.010974611,-0.008186495
3/24/16,0.004258152,0.003586439,-0.001528839,-0.000376119,0.002877415,-0.00060273,-0.000193933,0.000190057,0.00054948,8.00E-05
3/28/16,0.00099123,0.000672709,0.002556946,0.000553938,0.000334583,0.000501439,0.000634691,0.000761165,0.002193605,0.000637762
3/29/16,0.023702866,0.027281394,0.012804025,0.00902002,0.031068334,0.006991867,0.009651311,0.012149955,,0.010935354
3/30/16,0.001428985,0.001407231,0.003433496,0.004454164,0.001384724,0.004139368,0.0042033,0.004264645,0.002025487,0.003996354
3/31/16,0.00099949,0.003332319,0.00229015,-0.002035553,0.005781968,-0.001830634,-0.001379465,-0.000957354,0.001894631,-0.001030747
4/1/16,,0.003294145,0.004764686,0.006338575,0.006488659,0.004000437,0.006095614,0.008055006,0.002579966,0.00588709
4/4/16,-0.010525516,-0.008137424,-0.005135583,-0.002991539,-0.005665161,-0.004533008,-0.00338048,-0.002305925,-0.007916211,-0.003732058
4/5/16,-0.01185808,-0.011429351,-0.010034861,-0.010141534,-0.010989157,-0.011093807,-0.00995811,-0.008902767,-0.01049787,-0.010066444
4/6/16,0.006988388,0.011885874,0.012758331,0.010871967,0.016918645,0.009306183,0.010999287,0.012569225,0.007259628,0.011064055
4/7/16,-0.014204443,-0.014440047,-0.012902661,-0.011940613,-0.014680531,-0.01140993,-0.011967581,-0.012483724,-0.010131425,-0.012149965
4/8/16,0.007086457,0.004178772,0.001930556,0.002795434,0.001220442,0.005348346,0.003035974,0.000896419,0.007266901,0.003120387
4/11/16,0.001813067,-0.002701768,-0.005123633,-0.002738325,-0.007321724,-0.001219267,-0.002780609,-0.004232081,0.00016781,-0.002774535
4/12/16,0.012308953,0.010422508,0.005068205,0.009695042,0.008472535,0.011237952,0.009600712,0.008072347,0.011809262,0.009660475
4/13/16,0.019408285,0.021992414,0.015844378,0.010189668,0.02467463,0.011989944,0.011007555,0.010090262,0.010512359,0.011816103
4/14/16,-0.001239774,-0.001160264,-0.001462535,0.000275584,-0.001078899,0.000419054,3.02E-05,-0.033609809,-0.002713505,-5.89E-05
4/15/16,0.002222875,0.002068101,0.002115123,-0.000984686,0.001908368,-0.001777315,-0.000630663,0.00044653,0.001649492,-0.000430311
4/18/16,0.005816489,0.007400971,0.005331205,0.006559981,0.009030156,0.007108543,0.006256869,0.005458891,0.005465065,0.006342168
4/19/16,0.0056164,0.000846623,0.000216142,0.003082301,-0.004041315,0.008314167,0.003206202,-0.001583445,0.008495841,0.003030607
4/20/16,-0.000154214,0.00182656,0.001360842,0.000819421,0.003875787,0.002308146,0.000927179,-0.000379751,,0.00099428
4/21/16,-0.008699982,-0.005656861,-0.004568578,-0.516773012,-0.002521686,-0.006964337,-0.005142456,-0.003412776,-0.010078542,-0.005181036
4/22/16,0.010027602,0.009616149,0.002399197,5.08E-05,0.009195881,0.005374014,,-0.003511624,0.009158979,0.001461777
4/25/16,-0.006219166,-0.007481495,-0.00308236,-0.001808484,-0.008783144,-0.003538025,-0.002114054,-0.000755594,-0.004431551,-0.0025144
4/26/16,,0.01110097,0.006018736,0.001870286,0.008497937,0.005067078,0.002386515,-0.000164521,0.008749626,0.003033464
4/27/16,0.004418432,0.003039326,0.002777811,0.001724563,0.001606507,0.006308897,0.001868211,-0.002380679,0.0087545,0.00195609
4/28/16,-0.009711288,-0.011848311,-0.011797443,-0.00916324,-0.014074733,-0.009429727,-0.009361938,-0.00929697,-0.009225525,-0.009548458
4/29/16,-0.005135938,-0.008365065,-0.006542958,-0.005053891,-0.011750011,-0.005489385,-0.005039683,-0.004607262,-0.002649195,-0.005288248
5/2/16,0.008140187,0.008909389,0.008712319,0.007818669,0.009721397,0.006851965,0.007789367,0.008694282,0.007061146,0.007873743
5/3/16,-0.015987426,-0.016766422,,-0.008651203,-0.01758696,-0.011230038,-0.009306292,-0.007456491,-0.012016792,-0.00986379
5/4/16,-0.00325422,-0.007626105,-0.006424457,-0.005722553,-0.012244944,-0.006622969,-0.005811835,-0.005033327,-0.003293806,-0.005946303
5/6/16,0.00894783,0.006172655,0.003698958,0.003308824,0.003214297,0.002832529,0.003370068,0.003884658,0.003248729,0.003577088
5/9/16,-0.001156567,0.003254538,,0.000763835,0.007983157,-0.002121739,0.000709544,0.00341488,-0.00188915,0.000897582
5/10/16,0.010488984,0.009531727,0.011447135,0.012503417,0.008515424,0.012951786,,0.012156174,0.011757923,0.012320682
5/11/16,-0.009563619,-0.012392987,-0.011763896,-0.009040831,-0.015404043,-0.006108697,-0.009085691,-0.011917246,-0.0071181,-0.009330152
5/12/16,-0.003453374,-0.005317408,,-7.20E-05,-0.007313467,0.000361005,-0.000447363,-0.001220526,-0.000257837,-0.000805808
5/13/16,-0.007621413,-0.005541527,-0.007790084,-0.008399193,-0.003305825,-0.009648837,-0.008262905,-0.006938321,-0.007637472,-0.008063917
5/16/16,0.0107708,0.012569471,0.009480163,0.009898475,0.014493234,0.009383491,,0.010390761,0.009362693,0.010095615
5/17/16,-0.016525987,-0.016563738,-0.008569629,-0.009105935,-0.016603145,-0.006942249,-0.008885926,-0.010738216,-0.007337113,-0.009452245
5/18/16,0.004518631,0.004886178,-0.001722238,0.000354841,0.005275945,,,-0.000747081,-0.004317985,0.000470312
5/19/16,-0.008218777,-0.007369519,-0.004420309,-0.003697327,-0.006465299,-0.00265923,-0.003872618,-0.005038207,-0.003564281,-0.004129585
5/20/16,0.01425942,0.016011885,0.009695791,0.006179882,0.017875395,0.007022372,0.006913295,0.006809456,0.008910826,0.007581018
5/23/16,-0.002203649,-0.000801092,-0.001399856,-0.002048169,0.00068373,-0.002250318,-0.002053842,-0.00186532,-0.001943128,-0.001961423
5/24/16,0.019983651,0.021583957,0.015687668,0.013704055,0.023274399,0.01226062,0.013733991,0.015151139,0.012429838,0.014316317
5/25/16,0.005610941,0.005081847,0.004189354,0.00703641,0.004524873,0.009179572,0.007114739,0.00513479,0.007973658,0.006963195
5/26/16,-0.001426282,-0.001010064,-0.000810237,-7.10E-05,-0.00057279,-0.001610286,-0.000334936,0.000892491,-0.00030931,-0.000385966
5/27/16,0.007566753,0.009538642,0.006872464,0.004467489,0.011615594,0.004475137,0.00462101,0.004760637,0.004423747,0.004986978
5/31/16,0.002657332,0.003794909,,-0.000938998,0.004989195,-0.000962604,-0.000592106,-0.000235537,0.001948103,-0.00026352
6/1/16,0.00577777,0.007198782,,0.001301179,0.008687746,0.001685567,0.001627306,0.001571318,0.001779321,0.002046742
6/2/16,0.003292332,0.006532016,0.006779452,0.002942141,0.009919685,0.00298021,0.003427743,0.003858077,0.004125024,0.003662852
6/3/16,-0.003836684,-0.005485376,-0.00575469,-0.002900804,-0.007198622,-0.003716832,-0.003145601,-0.002597384,-0.001611985,-0.003324003
6/6/16,0.010638169,0.011016801,0.004615511,0.004922752,0.011411922,0.006763674,0.005163806,0.003629865,0.005901071,0.005607824
6/7/16,0.002704984,0.002642649,0.003261069,0.001310655,0.002578025,0.002955926,0.001511113,0.00012122,0.004331517,0.001597726
6/8/16,0.008386466,0.00773762,0.003159643,0.003515582,0.007061548,0.003379085,0.003492578,0.003602715,0.004269363,0.003816374
6/9/16,-0.0045706,-0.006476659,-0.002111683,-0.001674171,-0.008464511,-0.00251894,-0.001951841,-0.001406553,-0.001676372,-0.002298809
6/10/16,-0.012527539,-0.014597907,-0.014044595,-0.00916081,-0.016764433,-0.010243158,-0.009941343,-0.009650181,-0.013634242,-0.010296304
6/13/16,-0.010330434,-0.011123698,-0.007638452,-0.007818263,-0.011959143,-0.007306348,-0.00777882,-0.008232472,-0.007775739,-0.008032334
6/14/16,-0.004018957,-0.002415956,-0.002640528,-0.00173128,-0.000726891,-0.003364018,-0.001978914,-0.000645382,-0.004494462,-0.00201277
6/15/16,0.000901857,0.001367164,0.001281497,-0.001762337,0.001855723,-0.001383755,-0.001247067,-0.001115278,0.001755133,-0.001048758
6/16/16,-0.001195263,-0.000908632,0.000487743,0.003298399,-0.000608213,0.002937955,0.002809203,0.002684973,-0.000170796,0.002526627
6/17/16,0.001535309,-0.003035326,-0.002113617,-0.003254451,-0.007826515,0.000573205,-0.002848983,-0.006136101,0.003612345,-0.002862426
6/20/16,0.009904295,0.011408101,0.010458469,0.0058148,0.012998878,0.006235067,,0.00636072,0.007373487,0.006685519
6/21/16,-0.000628666,-0.003273022,-4.00E-05,0.00280169,-0.006061959,0.003880734,0.002427054,0.00102108,0.002845701,0.001994042
6/22/16,-0.004909144,-0.004190649,-0.001155753,-0.001643895,-0.003428918,-0.001862484,-0.001776966,-0.001693709,,-0.001959103
6/23/16,0.019719433,0.020307301,0.014661439,0.013378325,0.020929681,0.015561887,0.013726215,0.011946104,0.014726674,0.014221871
6/24/16,-0.03700405,-0.038100107,-0.039268475,-0.035922267,-0.039259342,-0.038347896,-0.036331018,-0.034368834,-0.037048576,-0.03646467
6/27/16,-3.490574563,-0.033600459,-0.025420791,-0.018095411,-0.032309542,-0.020729848,-0.019126289,-0.017515362,-0.028084596,-0.020201731
6/28/16,0.01575471,0.016826418,,0.017992499,0.017885836,0.018620077,1.833332111,0.018046444,0.021651807,0.018223381
6/29/16,,0.022050724,0.019158768,0.017160078,0.022530029,0.018567564,0.017449466,0.016329393,0.018243053,0.017786081
6/30/16,0.019174755,0.017988929,0.015439087,0.013565426,0.016823394,0.015665897,1.363512294,0.011596844,0.016803151,0.013954211
7/1/16,0.003654544,0.004248003,0.002800703,0.002134464,0.004833049,0.001006229,0.002360662,0.003722045,0.00313408,0.002499849
7/5/16,-0.016958735,-0.014855428,-0.009119365,-0.006779525,-0.012786815,-0.01007965,-0.007250635,-0.004413072,-0.013406358,-0.00781218
7/6/16,,0.006972247,0.00675357,0.005706734,0.008142393,0.005353168,0.005670519,0.005985904,0.004250894,0.005765815
7/7/16,2.50E-05,,0.004030253,-0.00077286,0.004233389,-0.002378967,-0.000378717,0.001612302,-0.002290079,-0.000193051
7/8/16,0.024594687,0.02402262,0.018058943,0.015257521,0.023465886,,0.015431681,0.015027423,0.018952027,0.016064387
7/11/16,0.011779459,0.010772812,0.003252335,0.003409641,0.009792378,0.003622936,0.003629269,0.003635631,0.004798803,0.00415916
7/12/16,0.016138758,0.013353519,0.008080705,0.007013743,0.010626382,0.009085314,0.007101935,0.005133621,0.012468453,0.007568016
7/13/16,-0.001872841,-0.003833054,-0.002683506,0.000225942,-0.005762228,0.001018146,-7.96E-05,-0.001174692,0.000144574,-0.000361362
7/14/16,0.001536156,0.000851921,,0.005281418,0.000175293,0.005124278,0.004957925,0.004791449,0.002552506,0.004651798
7/15/16,0.002892729,0.00261069,-0.001009079,-0.000925682,0.00233184,-0.000416721,-0.000804854,-0.001193936,2.20E-05,-0.000551065
7/18/16,0.001949025,0.002161508,0.00131623,0.002422693,0.002372367,0.001795009,0.002385397,0.002978191,0.002616943,0.002368977
7/19/16,-0.005260012,-0.006172301,-0.001593292,-0.001412057,-0.007076839,-0.001776874,-0.001521435,-0.001267193,-0.003283083,-0.001868256
7/20/16,0.004205385,0.007807996,,0.004396023,0.011383058,0.002237041,0.004642355,0.007044703,0.00292707,0.004877287
7/21/16,-0.003795157,-0.004840668,-0.004463752,-0.003596256,-0.00587143,-0.00353957,-0.003562482,-0.003585318,-0.002586307,-0.003657174
7/22/16,0.005950636,,0.006829631,0.455852136,0.00903777,0.005101382,0.004741338,0.004382916,0.007177606,0.004946404
7/25/16,-0.003079277,-0.002517775,7.43E-05,-0.00300498,-0.001965516,-0.00435848,-0.00297452,-0.001596953,-0.003945102,-0.002940365
7/26/16,0.006528654,0.005819759,0.004915504,0.000350866,0.005122144,0.002117945,0.000823572,-0.000459174,0.005516516,0.001196419
7/27/16,-0.000328748,0.001739421,-0.005127551,-0.001159401,0.003778875,-0.004021953,-0.001509789,0.000986714,-0.006792708,-0.001266766
7/28/16,-0.003074476,-0.00126126,0.004701625,0.001692349,0.000521205,0.00072074,0.002028636,0.003322952,0.004529543,0.00178174
7/29/16,0.002638962,0.002159829,0.001193836,,0.001690491,0.002474282,0.001944841,0.001422724,0.005198506,0.001961112
8/1/16,-0.003860181,-0.00065675,,-0.001271111,0.002488217,-0.005504659,-0.001463103,0.00252883,-0.006757275,-0.001403267
8/2/16,-0.012504507,-0.013727683,-0.011240866,-0.006334443,-0.014922821,-0.006950724,-0.006830567,-0.006713461,-0.010298217,-0.007347214
8/3/16,0.010104794,0.008692971,0.004549975,,0.007309649,0.005314399,0.003791795,0.002300536,0.0063274,0.004156513
8/4/16,0.000553953,0.000968313,0.000614151,0.000466161,0.001375295,-0.00019793,0.000498111,0.001180966,0.000441468,0.000533329
8/5/16,0.017310511,0.014471362,0.007504463,0.008623613,0.011686497,0.011062499,0.008346658,0.005683945,0.007185276,0.00880522
8/8/16,0.000805657,-0.000608276,-0.002239351,-0.000815081,-0.0020028,0.001025223,-0.000714571,-0.002430092,0.00206037,-0.000706636
8/9/16,0.00014215,0.001095664,-0.000289754,0.000428448,0.002037293,-0.000429543,0.000566792,0.001552932,-0.001436371,0.000606735
8/10/16,-0.006421062,-0.006819873,-0.001002229,-0.00249458,-0.007212689,-0.003982607,-0.00260007,-0.001235198,-0.003858149,-0.002918199
8/11/16,0.004317386,0.00492875,0.005401825,0.004868228,0.005532668,0.005040602,0.004708515,0.004381828,0.004923195,0.004725735
8/12/16,-0.000561481,0.060325112,-0.000130365,-0.000745887,0.001752384,-0.000579413,-0.00070771,,-0.000802306,-0.000610065
8/15/16,0.010249528,0.009859181,0.005518469,0.002913304,0.009474716,0.003793794,0.003354571,0.002921592,0.005552157,0.003842994
8/16/16,-0.007246247,-0.008588278,-0.00888588,-0.005301456,-0.009910398,-0.004469251,-0.005711629,-0.00693605,-0.007182007,-0.005928561
8/17/16,-0.001144464,-0.002730311,-0.001188547,0.002116387,-0.004289467,0.002543736,0.001639047,0.000744423,0.001159193,0.001311198
8/18/16,0.008246176,0.007512332,0.004558262,,0.006789594,0.004304555,0.002580128,0.000872538,0.007470425,0.002948458
8/19/16,-0.00028402,-1.49E-05,0.002417744,-0.001304356,0.000249971,-0.002615831,-0.001273383,6.13E-05,-0.002509399,-0.001177889
8/22/16,0.001547657,0.002431987,0.001601034,-0.0005456,0.003309115,-0.001551473,-0.000305868,0.000927964,-0.001347437,-0.000100742
8/23/16,,0.007155777,0.004459087,0.001978275,0.007807919,0.002265235,0.002279808,0.002294683,0.004150814,0.002647162
8/24/16,,-0.009036794,-0.007439288,-0.005185432,-0.011181405,-0.004460241,-0.005488558,,-0.007555443,-0.005756306
8/25/16,0.003668548,0.002240456,-0.0023884,-0.00134734,0.000816927,0.000181557,-0.00098935,-0.002149248,0.002326901,-0.00074663
8/26/16,-0.003095536,-0.001578445,-0.001615111,-0.001555414,-6.18E-05,-0.002411449,-0.001781219,,-0.005440965,-0.001765433
8/29/16,0.006497679,0.005646142,0.004858049,0.005363722,0.004798189,,0.005425554,0.003261343,0.007915845,0.005442209
8/30/16,0.000876854,0.001024861,-0.003055242,,0.001171519,0.00019927,-0.001657759,-0.003506689,-0.001148789,-0.00145589
8/31/16,-0.003759026,-0.004848315,-0.003107532,-0.002191634,-0.005932348,-0.002287259,-0.002191967,,-0.002991032,-0.002392415
9/1/16,-0.002943149,-4.96E-05,0.002267109,-2.91E-05,0.002838714,-0.00111544,0.000218884,0.001552436,-0.001757733,0.000199071
9/2/16,0.010771777,0.009735502,0.005379678,0.004254679,0.008706032,0.00536712,0.00473651,0.00410677,0.008113778,0.005113182
9/6/16,-0.000814614,,-6.04E-05,0.299925079,0.003340916,0.002714673,0.002891342,0.003068236,0.003051312,0.002768264
9/7/16,0.007331128,0.006197711,0.001100114,9.64E-05,0.005070814,0.000682447,0.000539986,0.000397801,0.004319282,0.000967693
9/8/16,-0.000991004,-0.002038183,-0.005867721,-0.002180455,-0.003079893,0.000638632,-0.00229995,-0.005220571,-0.001032575,-0.002278796
9/9/16,-0.030306617,,-0.027512153,-0.02451068,-0.031900018,-0.024942579,-0.024867236,-0.024792337,-0.030657339,-0.025342977
9/12/16,,0.013714838,0.013905801,0.014732856,0.015791231,0.014200175,0.014435678,0.014670203,0.014589389,0.014381145
9/13/16,-0.019702964,-0.018793765,-0.014435676,-1.452626803,-0.017888278,-0.017731293,-0.01483695,-0.011943514,-0.02028276,-0.015136003
9/14/16,,-0.000519477,0.000170374,-0.000517337,0.002858582,-0.002901312,-0.000549467,0.001788198,-0.269258129,-0.000546949
9/15/16,0.011295491,0.012788718,0.010452506,0.010275321,0.014260604,0.009447315,0.010207896,0.010959441,0.009584614,0.010401832
9/16/16,-0.001785047,,-0.004763581,-0.003762882,-0.001764908,-0.004765695,-0.003699015,-0.002644405,-0.003088928,-0.003553437
9/19/16,0.00672935,0.006347906,0.003188053,-7.38E-06,0.005971938,0.001811892,0.000536012,-0.000721627,0.004889272,0.00097543
9/20/16,-0.004387725,-0.003370663,-0.00187542,0.000310044,-0.002370012,-0.00147451,-4.64E-05,0.001364512,-0.003510675,-0.000298416
9/21/16,0.014339268,0.0136369,0.011021722,0.010929352,0.012947626,0.011901715,0.011001374,0.01011366,0.015962074,0.011200527
9/22/16,0.01598611,0.014817277,0.008550083,0.006516402,0.013666965,0.006442051,0.006961231,0.007473146,0.010044467,0.007557207
9/23/16,-0.006198024,-0.006948559,-0.004223939,-0.005734441,-0.007688878,-0.005939602,-0.005660492,-0.005384115,-0.005883863,-0.005758484
9/26/16,-0.011460596,-0.010901998,-0.005688328,-0.008505382,-0.010350152,-0.008578351,,-0.007628419,-0.005465725,-0.008313205
9/27/16,0.002124123,0.004391159,0.006826156,0.006491389,0.006630358,0.004053494,0.005922196,0.007762312,-0.000729786,0.005805705
9/28/16,0.011438092,0.008025194,0.003040175,0.005518764,0.46770963,0.009795896,0.005791543,0.001864832,0.011671649,0.005961385
9/29/16,-0.011590313,-0.014152275,-0.00932535,-0.00929527,-0.016681227,-0.009735231,-0.009393769,-0.009056004,-0.008904077,-0.009756168
9/30/16,0.0117476,0.011244494,0.008272091,0.007971197,0.010745033,0.008988624,0.007849715,0.006723716,0.007194501,0.008106495
10/3/16,-0.00565733,-0.004642194,-0.003332855,,-0.003632845,-0.00377775,-0.003162073,-0.002552385,-0.006309891,-0.003274805
10/4/16,-0.005473084,-0.004773533,-0.006356898,-0.004858658,-0.004079158,-0.005431149,-0.004891819,-0.004358661,-0.007727198,-0.004882878
10/5/16,0.008359162,0.007044744,0.003905812,0.004703816,0.005741196,0.007215335,0.00464107,0.002098388,0.005563487,0.004824654
10/6/16,,-0.001659705,-0.001212439,0.000508838,-0.001892377,-0.000285105,2.47E-05,0.000331752,-0.000436751,-0.000104292
10/7/16,,-0.007756561,-0.006188977,-0.003221811,-0.007916103,-0.002428782,-0.003415324,-0.00439451,-0.005154167,-0.003745763
10/10/16,0.011432362,0.011487863,0.004118075,0.004606652,0.011543251,0.005127782,0.004754136,0.004382328,0.005796135,0.005264221
10/11/16,-0.015547315,-0.01849984,-0.017964091,-0.012441921,-0.021436089,,-0.012573712,-0.012568308,-0.014215223,-0.013025692
10/12/16,0.002355008,-0.000245302,0.00153721,0.001230339,-0.002845394,0.00043919,0.001192668,0.001942316,0.002406381,0.001083953
10/13/16,-0.010455137,-0.0093332,-0.003806592,-0.003064695,-0.008205242,-0.003309482,-0.003027779,-0.002748416,-0.002517961,-0.003506054
10/14/16,-0.000550794,-0.002741072,-0.000692132,0.000204612,-0.004937775,-0.000146818,-3.57E-05,7.50E-05,-0.001454019,-0.000239103
10/17/16,-0.001306176,-0.001869564,-0.00285834,-0.003009405,-0.002438609,-0.002414521,-0.00285645,-0.0032944,-0.001973168,-0.002781755
10/18/16,0.006615169,0.005919079,0.006647566,0.006160586,0.005216724,0.005298229,0.00619786,0.007092191,0.006954906,0.006176624
10/19/16,0.007119888,0.004461062,0.001884873,0.002336615,0.001774597,0.003336779,0.002552034,0.001773618,0.006359528,0.002695188
10/20/16,-0.002720076,-0.002311471,-0.002717067,-0.001304081,-0.001895904,-0.001493244,-0.001531951,-0.001571146,-0.001788658,-0.001590606
10/21/16,-0.002348033,-0.001370343,2.05E-05,-8.10E-05,-0.000378402,-0.003374105,-8.45E-05,0.00318307,,-0.000181352
10/24/16,0.006939222,0.006857045,0.005754177,0.004754716,0.006775125,0.002170353,0.004733558,0.007263438,,0.004893007
10/25/16,-0.006706504,-0.008415675,-0.011014564,-0.003767205,-0.010148795,-0.001961585,-0.004266631,-0.006531193,-0.004964201,-0.004579006
10/26/16,-0.006620198,-0.009320704,-0.49672688,-0.001726421,-0.012073092,0.000711679,-0.002020591,-0.004714893,-0.001508903,-0.002567645
10/27/16,-0.009944273,-0.012184865,-0.010201799,-0.002950309,-0.014482094,-0.002320421,-0.003458148,-0.004585572,-0.006777668,-0.004108783
10/28/16,-0.003094633,-0.001952638,0.003612231,-0.003052664,-0.000777035,-0.001561394,-0.002689272,-0.003811977,0.000399117,-0.002634733
10/31/16,0.00372923,0.003181724,0.002775673,-0.000116154,0.002620155,0.001373822,0.041484975,-0.000539418,0.003890719,0.000619174
11/1/16,-0.012016125,-0.011262774,-0.007775742,-0.006777248,-0.010486732,-0.006376967,-0.006919078,-0.007459778,-0.009593163,-0.007240834
11/2/16,-0.011655808,-0.01304064,-0.008010246,-0.006397957,-0.014465909,-0.007679578,-0.006916344,-0.006153304,-0.011102846,-0.007369768
11/3/16,-0.001727185,-0.00475162,-0.004533211,-0.004057344,-0.007871703,-0.001431689,-0.003971785,-0.006507942,-0.001019444,-0.004028294
11/4/16,0.004060947,0.005707455,0.002229206,-0.001644638,0.007416238,-0.001898216,-0.001197681,-0.000494801,0.000726969,-0.000690233
11/7/16,0.024700533,0.024854417,0.02122888,0.022236664,0.02501417,0.021202044,0.021966315,0.022730943,0.020396801,0.022178303
11/8/16,0.001720168,,0.004449272,0.004265333,0.00342618,0.003776896,0.004159485,0.004542161,0.003396167,0.004040934
11/9/16,0.032072735,0.031044942,0.007765754,0.011144344,0.029974684,0.015766389,0.011577692,0.007392202,0.011692821,0.013013391
11/10/16,0.018651639,0.01590513,0.000143656,0.002045605,,0.008275275,0.001768274,-0.004792365,0.004823661,0.002828289
11/11/16,0.025450142,0.024596909,0.005528381,-0.001397277,0.023701365,-0.001553741,-0.000699654,0.000174213,0.001699192,0.001222929
11/14/16,0.015333088,0.012702805,0.005964163,2.91E-05,0.0099391,0.007289053,0.001393111,-0.004618905,0.014875926,0.00227224
11/15/16,0.003492971,0.002769948,0.00780229,0.00771374,0.002005131,,0.007601372,0.007477244,0.008665082,0.007222484
